track_names,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12
It Wasn't Me | What Are We Gonna Do Now | Reckless | Amber - sped up | Blinding,0.032057386,-0.50193304,-0.5071241,0.12705187,-0.15075387,0.054509867,0.117828436,0.4451661,-0.38605487,-0.18149132,-0.016770566,-0.23174421
Save Me | Walk Away | Ready to Run | Who Will Save Your Soul | S.O.S.,0.33444017,-0.6757614,-0.3624702,-0.113481514,-0.20461914,-0.038690466,0.014886921,0.3860398,-0.24130872,0.003541796,-0.17979604,-0.06364037
Cornflake Girl | On the Hotline - Amended Version | On My Mind | Caesar on a TV Screen | One Time,0.32887182,-0.70034385,-0.32297176,-0.32080466,-0.1651784,0.029369943,0.03549917,0.26795766,-0.25552872,-0.06408993,-0.15238452,0.017434264
Salt In The Wound | Too Much To Ask For | Godspeed | Never Enough | Here's Your Perfect,0.27601302,-0.6095741,-0.3409272,-0.12101684,-0.23529673,0.08771524,0.10750526,0.5208444,-0.23378663,0.0342105,-0.11351435,-0.08217664
"One Sunday | My ""I'm Sorry"" Song To You | loml | Always | Talk",0.081997804,-0.6571813,-0.22176816,-0.38055512,-0.047697272,0.14880803,-0.027471872,0.5015725,-0.24045888,-0.05542954,-0.17207918,-0.011539824
The Thrill | Rehab | Not Strong Enough | Sedate Me | when we were 16,0.11421374,-0.6143587,-0.13092503,-0.118642226,-0.20862672,0.13210945,0.117498316,0.5397812,-0.33415973,0.10318115,-0.19137423,-0.23069556
Dynamite | Stop Calling | Younger & Dumber | Intrusive Thoughts | Spaces,0.42822,-0.59102327,-0.32649344,-0.07190775,-0.1476342,0.006980215,0.11885342,0.44184145,-0.2618227,0.043022864,-0.11919759,-0.19936323
Heartbreak | Tired | Umbrella - Acoustic | Cursed | The End Of Love,0.29617068,-0.36506158,-0.40144062,-0.05968388,-0.14591214,0.3162742,0.1499966,0.5698653,-0.24745676,0.11113614,-0.1259001,-0.23726399
Can't Help Falling In Love - Radio Edit | Angels Like You | Krazy | HOT TO GO! | Holidays,0.096548036,-0.48137128,-0.46816862,-0.23407906,-0.12956846,0.29953018,0.15911886,0.40372497,-0.3880026,-0.011610068,-0.13055344,-0.14980468
Love Is a Drug | Where Is My Mind? - 2007 Remaster | tolerate it | 7 Years (Remix) | I Could Use a Love Song,0.31803584,-0.6577579,-0.30501133,-0.10779186,-0.18330117,0.14400306,-0.04146392,0.45413283,-0.22339334,-0.06970033,-0.17812873,-0.11301345
Don’t Blame Me | You Need Me Now? (feat. Sabrina Carpenter) | Peter Pan Was Right | I Would | stranger,0.27558956,-0.5696381,-0.3540645,-0.34868982,-0.15623595,0.017246159,0.27422693,0.29959524,-0.37295732,0.08008308,-0.099919856,-0.08635588
Apple Trees & Buzzing Bees | Who’s Afraid of Little Old Me? | Zombie (Acoustic Version) | All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) | cellophane,0.2832168,-0.49389145,-0.34518257,-0.2776945,-0.15135472,0.28560776,0.17356388,0.46921706,-0.2875008,0.08228657,-0.12930843,-0.13666266
Stockholm Syndrome | Whiskey Glasses | What Do You Mean? | Not Even Her (feat. Shiloh) | About You,0.076839015,-0.5735698,-0.3264228,-0.29095513,-0.053266246,0.11827934,0.07275763,0.60052705,-0.2701752,-0.061459206,-0.098299235,-0.068691686
Breakups | Say Don't Go (Taylor's Version) (From The Vault) | You’re Losing Me (From The Vault) | How Do I Live | Soft Sounds from Another Planet,0.17874642,-0.43159688,-0.37092423,-0.23207359,-0.18635672,0.30821422,0.20936526,0.55284375,-0.27405015,-0.13802621,-0.012003941,-0.1297584
Perfect | Without You | Sunset Blvd | The 30th | Be Kind to Yourself,0.26523998,-0.5917659,-0.16260725,-0.14706577,-0.4614367,0.00027222568,0.18972123,0.46162683,-0.07303812,0.21113063,-0.10625031,0.090411045
Back To December | Summer in July | Imagination | No One Noticed | Angel,0.3415311,-0.69087875,-0.30168828,-0.06328021,-0.38690028,-0.0067827622,0.049765974,0.3438099,-0.16548806,-0.04451228,-0.09295652,0.050937187
Used (feat. Don Toliver) | Day That I Died | Now That We Don't Talk (Taylor's Version) (From The Vault) | vampire | Under the Bridge,0.3208609,-0.6053952,-0.39356753,-0.18988395,-0.1717525,0.19746979,-0.066541545,0.4357991,-0.18504117,-0.039849292,-0.20127784,-0.020267252
Goddess | Fool's Gold | Bad Habits | Stay (I Missed You) | The Heart Wants What It Wants,0.35029045,-0.6777247,-0.32908937,-0.054760724,-0.20579545,0.10245664,-0.089883216,0.35536456,-0.23275232,-0.10832896,-0.20355614,-0.11014254
Just Wanna Rock | Mercy | Is It Over Now? (Taylor's Version) (From The Vault) | Broken | Tequila,0.38194388,-0.60548943,-0.32520843,0.076784335,-0.18768339,0.061769597,-0.07225316,0.45313,-0.2000661,0.0021969369,-0.21699996,-0.19783075
moment | enough for you | Sire Rock | right where you left me - bonus track | Who Booty (Remix) (feat. French Montana),0.019853707,-0.56295115,-0.4360007,-0.07274868,-0.11632691,0.17429627,0.016203063,0.550282,-0.29940322,-0.184551,-0.06435993,-0.11169369
"The Difference | Lean On Me | Baby, I'm Back | CASABLANCA 2 | Say It Right",0.23089764,-0.6992306,-0.26832575,-0.35185942,-0.2862311,0.030409541,-0.012048796,0.28478283,-0.15109223,-0.14851199,-0.103572205,0.20554239
What Kind Of Man | Fix You Too | ♱ Brazil Sped Up | If You Want Love | She's Kinda Hot,,,,,,,,,,,,
Fix You | Stuck In The Moment | closure | There's Nothing Holdin' Me Back | 18,0.15669934,-0.5240105,-0.5017894,-0.1957589,-0.110480465,-0.006730159,0.18054463,0.41238785,-0.3797851,-0.20673415,-0.0017795727,-0.09409467
Shoot Your Shot | High and Dry | Miami | The World I Know | Last First Kiss,0.19339126,-0.51702785,-0.50970733,-0.07800739,-0.27604285,0.10842345,0.05694606,0.47177136,-0.17333013,-0.27403966,0.04943052,0.08969056
9 LIVES | Blurred Lines | Royals | Break A Promise | Green Light,0.24833457,-0.59025943,-0.36501032,-0.2547294,-0.03684401,0.1403318,0.045436118,0.4582544,-0.31642342,-0.15122329,-0.11342831,-0.15110882
I'm Not A Mountain | die first | Hallelujah | Bad Habits | She Got the Best of Me,0.3151796,-0.66665107,-0.36862308,0.03972153,-0.19798784,-0.09769356,0.054779597,0.3090525,-0.32379773,-0.0019619758,-0.1672391,-0.19672896
I Try | we can't be friends (wait for your love) - acoustic (live from jungle city studios) | If I Didn’t Love You | Something About You | White Horse (Taylor’s Version),0.26545936,-0.5392024,-0.41927668,-0.3422156,-0.08430299,0.06696284,0.2278789,0.39285982,-0.33377153,0.044772666,-0.08626733,-0.08472937
TKO | Boyfriend | the grudge | Marcel | Better,0.16539234,-0.43900684,-0.44856498,-0.2971757,-0.032212403,0.260558,0.04478169,0.52320975,-0.2763467,-0.22037482,-0.0970837,-0.106558196
To Lord Hanuman - edit | Not Enough | How I Get Myself Killed | Bloom - Bonus Track | Make It Rain,0.34164414,-0.7224121,-0.19695757,-0.07087176,-0.24891247,-0.13624911,-0.0023435145,0.37127337,-0.21341716,0.065346286,-0.20768803,-0.07913899
Break Your Heart | lacy | chaotic | Back To Black | My Mother & I,0.2748807,-0.46868274,-0.33802685,-0.41012764,-0.15216775,0.18087488,0.30447465,0.41675293,-0.25933716,0.16990992,-0.057890844,-0.02398062
I Don't Smoke | I Could Never Be Loved | i wish i hated you | The Golden Years | Whatever You Like,0.24822398,-0.6863022,-0.30444622,-0.044086065,-0.13214952,-0.025577042,0.030981096,0.43040076,-0.31356403,-0.0058105686,-0.17188075,-0.20129992
BAD HABITS | Party Rock Anthem | Dark Red | Falling Slowly | Night Changes,0.28959924,-0.66947544,-0.15233725,-0.079837926,-0.1687946,0.10433883,0.09480284,0.37248626,-0.34177876,0.10054663,-0.20645672,-0.28582445
Impossible Light | She Don't Like The Lights | U Smile | What About Love | Up All Night,0.2999488,-0.64823806,-0.38940528,-0.3118715,-0.1273145,0.057850443,0.05868268,0.30651644,-0.29715723,-0.15390356,-0.107486114,-0.02059351
"Good Girls | Alright | In A Sky So Bright | Dream | I miss you, I’m sorry",0.29822558,-0.53343505,-0.2897331,-0.06101583,-0.092468135,0.16096067,0.12110621,0.4857922,-0.3479458,0.03576974,-0.15643716,-0.32695952
Little Love | Training Season | Foolish Games | IT'S NOT OVER | Loved You First,0.13329752,-0.6188214,-0.472059,-0.198459,-0.33255222,-0.015381245,0.103378825,0.31753477,-0.19486065,-0.17884552,0.021023761,0.2105344
Far | What If I Never Get Over You | E.I. | Lost | I GUESS I'M IN LOVE,0.21743104,-0.46070695,-0.39037153,-0.27410775,-0.11520506,0.35348907,0.14840749,0.4498809,-0.33075264,-0.019154973,-0.12251517,-0.159779
Chemtrails Over The Country Club | Señorita | Gasolina | Sparks Fly (Taylor’s Version) | Baby You're Worth It,0.101651944,-0.52008504,-0.2647149,-0.34182727,-0.2618002,0.17905077,0.1864245,0.6033455,-0.11306635,0.060673222,-0.013108915,0.1274477
make you love me | Let Me Love You (Until You Learn To Love Yourself) | Where Have All the Cowboys Gone ? - Remastered Version | Should’ve Known Better | You Should Be Here,0.33421838,-0.58949715,-0.36711076,-0.085523024,-0.10262264,0.039403647,0.06379231,0.5127998,-0.26421046,-0.051412,-0.112485975,-0.18570434
"Happy - From ""Despicable Me 2"" | It'll Be Okay | Long Week | Shawty Is A 10 - (Explicit) | Wreckless Driving",0.03313945,-0.5699082,-0.30465147,-0.28473052,-0.18069942,0.12742196,0.09620118,0.58132076,-0.17250846,-0.2381933,0.07265657,0.11122596
in my head | Passionfruit | pretty isn’t pretty | Like the Rain Does | Boyish,0.35711122,-0.45194843,-0.54877347,-0.21125172,-0.12760708,0.17459999,0.09576737,0.45154405,-0.22300687,-0.028668387,-0.10121241,-0.042478845
Marry Me | exes | Bring Me to Life - Synthesis | Reckless | Act My Age,0.42846352,-0.6500333,-0.3751629,-0.1478604,-0.19613644,-0.0072638053,0.037134,0.3355816,-0.2334265,-0.058091402,-0.1333578,-0.05570239
she's all i wanna be | Blow My Phone Up | Scream | Dumb & Poetic | Chasing After You (with Maren Morris),0.31305313,-0.6562417,-0.28656274,-0.22887045,-0.2230223,0.08652964,0.17362693,0.35675043,-0.3172005,0.010239073,-0.10223645,-0.105013505
"A Little Bit Stronger | Say Yes | I'll Be Waiting | Introducing Me - From ""Camp Rock 2: The Final Jam"" | Chains",0.17224385,-0.47480214,-0.3927734,-0.24536304,-0.0106562665,0.31724927,-0.043615434,0.53373164,-0.23462799,-0.27077758,-0.07147012,-0.097004116
Right Here / Lila Disait | My Prerogative | Guilty as Sin? | Don't Close Your Eyes | Make You Miss Me,0.24195021,-0.60299164,-0.29507682,-0.10058864,-0.063269384,0.06684734,0.07864021,0.57343227,-0.27488956,-0.00064857997,-0.113314606,-0.220879
iYiYi (feat. Flo Rida) | I Know You so Well | DNA | Party Like A Rock Star | Ride Wit Me,0.2111077,-0.7619401,-0.26911086,-0.09016258,-0.26988572,0.04843455,-0.07230305,0.3586425,-0.21448433,-0.06600931,-0.18656178,-0.011328487
Spotlight | Just About Over You | Nightmares | Songs And Sounds | Just the Way You Are,0.33177432,-0.65934086,-0.3033295,-0.1388814,-0.080971256,0.113863274,-0.04683681,0.3855383,-0.29227203,-0.14231564,-0.1769155,-0.19122823
Liability | Put On | Wolves | Imagination | Die In Your Arms,0.3242978,-0.66791165,-0.38703117,-0.1469248,-0.21791147,-0.101019405,0.12519377,0.32740837,-0.28569078,-0.0139234485,-0.10869275,-0.056193955
Please Stay | What He Didn't Do | Keep You Safe | Chloe (You're the One I Want) | Too Funky - Single Edit,0.26828647,-0.7063141,-0.35915262,-0.09809661,-0.3078016,-0.004194715,-0.049959555,0.2944492,-0.22992769,-0.11470149,-0.20137107,0.00031629702
Where's My Love - Acoustic | HIGHLIGHTS | Don't Dream It's Over | I Can't Make You Love Me | Vicious,0.15489203,-0.66280204,-0.33929938,-0.3523709,-0.17404847,0.08351871,0.045732636,0.36636883,-0.2915581,0.008482367,-0.19439983,0.030939791
Dancing On My Own | People Change | MAYBE | SUMMER GIRL | Try,0.28246155,-0.6541074,-0.3568589,-0.27903512,-0.1785251,0.1570551,-0.041717276,0.40371177,-0.17667879,-0.09641213,-0.1482196,0.058388945
Memories | someone will love you better | i wish u knew | INDUSTRY BABY (feat. Jack Harlow) | Somebody To Love,0.23120826,-0.71280444,-0.36990947,-0.13538072,-0.16773859,0.027503667,0.0037262687,0.33290485,-0.3132312,-0.086882606,-0.16923322,-0.0962142
How I Got Home | Talking to the Moon | Truman Sleeps | She's Not Afraid | Bad Romance,0.31128302,-0.682304,-0.3415709,-0.32031977,-0.12641811,0.1202796,-0.014710075,0.23728932,-0.28602564,-0.1423124,-0.1695739,-0.022328561
Out Of Reach | Strong | I'll Bite Your Soul | Vinyl | Who You Wanna Be,0.1317196,-0.6169736,-0.25192237,-0.08669571,-0.21529675,0.1004803,0.19145083,0.5655862,-0.29246026,0.0475149,-0.053519245,-0.16543072
Hold on to Me | Hot Rod | Safe | That Should Be Me | The Bomb,0.27707413,-0.5961205,-0.11731321,0.027337564,-0.24121249,0.081262775,0.10753319,0.53710514,-0.2068394,0.2383455,-0.18536489,-0.23361693
Pitseleh | First Taste of Gone | Lonely Night | notre dame | All of Human Knowledge Made Us Dumb,0.29402247,-0.4089315,-0.48626274,-0.048236918,-0.17730075,0.21182807,0.19155501,0.5119146,-0.29180425,0.044606734,-0.0767563,-0.19864559
PILLOWTALK | Steal My Girl | Hey Angel | I Will Always Love You | Abbey,0.3917231,-0.46073833,-0.29736492,0.08067387,-0.2028133,0.16863479,0.08764484,0.5055955,-0.22859494,0.17750175,-0.19887753,-0.28834853
A.M. | Breaking Up Was Easy In The 90's | Mercy | making the bed | Whatever They Say,0.16334336,-0.55630267,-0.2818092,-0.2521928,-0.15880169,0.15987414,0.20171545,0.57469356,-0.24962911,0.14265361,-0.08904044,-0.09217518
Locksmith | Next to Me | Love Is More Depressing Than Depression | Dear John (Taylor's Version) | Writer In The Dark,0.27456653,-0.48021293,-0.42726076,-0.005104861,-0.19986087,0.21988553,0.11507328,0.48886767,-0.2987821,0.07300819,-0.15755899,-0.22688694
You Don’t Want That Smoke | Come Back To Me | Jealous | You Belong With Me (Taylor’s Version) | As the World Caves In,0.14008676,-0.49479526,-0.47435734,-0.25473022,-0.06886777,0.19463137,0.1419008,0.48372066,-0.33952698,0.019244399,-0.13122362,-0.12663646
MONTERO (Call Me By Your Name) | Vampire Empire | Smack That | Nothing Compares 2 U | Give Me One Reason,0.38885483,-0.661912,-0.17088845,-0.0076511297,-0.26567808,0.06354593,0.011553982,0.3499857,-0.21115243,0.19271003,-0.264099,-0.18079181
Drop It Low | Wasted Summers | Tell Me Why I'm Waiting | Tails I Lose | No Caller ID,0.26992413,-0.47779575,-0.46627587,-0.1506294,-0.046015408,0.0959283,0.15991744,0.5312091,-0.31128144,-0.05788182,-0.053983327,-0.1910832
Angeles | Thumbs Again | Falling | in my miNd | Galway Girl,0.28068626,-0.6906962,-0.3565426,0.007510929,-0.22883567,-0.015317817,-0.042530462,0.3067908,-0.30849096,-0.07329846,-0.21478602,-0.14755596
"Love Me Like You Do - From ""Fifty Shades Of Grey"" | Alive | Miss Summer | Easy On Me | Brooklyn",0.20643975,-0.59733874,-0.46813983,-0.06544939,-0.2492006,0.045411687,0.12133827,0.4023893,-0.29887488,-0.21250023,0.006897444,-0.042390715
Wildest Dreams (Taylor's Version) | Blind | Light On | Backseat (feat. Carly Rae Jepsen) | Misery,0.273659,-0.71066314,-0.35880733,-0.16947173,-0.2149801,0.0692968,-0.054119233,0.3186289,-0.24678865,-0.12038127,-0.17789815,-0.009460965
You Owe Me | Milkshake | Bloom | Bones | My My My!,0.18658867,-0.5441776,-0.36185446,-0.3318882,-0.22483666,0.15417127,0.0009128132,0.53439796,-0.05809387,-0.11394957,-0.04165732,0.22353953
Before You | Come With Me | Miss You | I Gotta Feeling | ALL IN,0.009091459,-0.63463724,-0.28332162,-0.3644879,-0.1521214,0.026336573,0.019757068,0.50007665,-0.27407956,-0.066615105,-0.15947178,0.06885064
Hallucinate | Bejeweled | Ghosts 'n' Stuff | Topanga | Tennis Court,0.086151324,-0.6312723,-0.37489498,-0.2679318,-0.090825155,0.22358458,-0.07171393,0.4263247,-0.2771581,-0.17120436,-0.17056449,-0.03721184
Good Days | Emotion | Bad Liar | Rock Wit U (Awww Baby) | Jello,0.08517349,-0.65133,-0.39845031,0.10801883,-0.23839712,-0.0516493,0.036490526,0.45821425,-0.30167943,-0.041909903,-0.12226532,-0.13991213
Ordinary Day | The Great Gig In The Sky - 2011 Remastered Version | Running Up That Hill | Don't Call | Now And Then,0.26378042,-0.555716,-0.4493955,0.053796817,-0.19358082,0.11335467,0.034445256,0.48145345,-0.27389458,-0.037614863,-0.14094096,-0.1927303
Classic | Don't Go Breaking My Heart | Clap For 'Em (feat. Flo Milli & Sada Baby) | Best I Ever Had | Spiderwebs,0.37535626,-0.6361141,-0.3995505,-0.007829667,-0.26864228,-0.08635036,0.10204149,0.36026517,-0.24579483,-0.0454511,-0.079052866,-0.07877663
IT'S YOU (feat. keshi) | Enough | Big Girls Don't Cry (Personal) | we can't be friends (wait for your love) | Warm Blood,0.25184867,-0.6111919,-0.28848565,-0.030051947,-0.29549024,0.016511666,0.0064366055,0.5978955,-0.10108665,-0.14824824,-0.017430732,0.03580615
High | Fall In Love | FRIENDS | Perfect Strangers | Slow It Down,0.3801443,-0.611894,-0.33401325,-0.12629582,-0.14362091,-0.08208587,0.12747328,0.4079266,-0.2791904,0.10942536,-0.16596764,-0.16147935
Apple | no tears left to cry - live | Piece by Piece - Idol Version | Amber | Do You Know? (The Ping Pong Song),0.35363925,-0.73087466,-0.2285827,-0.09858839,-0.25331774,-0.006833221,-0.053280547,0.391073,-0.16251749,-0.03805545,-0.17412134,-0.024896486
We Are... (feat. MØ) | Behind These Hazel Eyes | No More Sad Songs (feat. Machine Gun Kelly) | Canyon Moon | the BLACK seminole.,0.32581502,-0.46849784,-0.43238083,-0.026584502,-0.086963706,0.07332838,0.14659077,0.54960585,-0.27838105,-0.047705144,-0.06806458,-0.25650483
Better Place | Just Dance | Drive | Anywhere | Let's Get Loud,0.22654325,-0.7656242,-0.31431076,-0.15546057,-0.257475,-0.026372707,0.012283965,0.22025083,-0.30024517,-0.064736,-0.1711742,-0.015805932
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM) | High Horse | Close To You | Bound To You - Burlesque Original Motion Picture Soundtrack | 4 Minutes (feat. Justin Timberlake & Timbaland),0.25731397,-0.72614366,-0.33528882,-0.24150787,-0.19864814,0.06255888,-0.050553884,0.24942794,-0.27165753,-0.15048128,-0.17590684,0.015167671
Him & I (with Halsey) | All We Need | Midnight | Leave The Door Open | Tonight I’m Getting Over You,0.072443336,-0.5767559,-0.34930804,0.100749955,-0.11081874,0.011110924,0.064139,0.5724377,-0.3042112,-0.19688419,-0.005047194,-0.23324168
Crush | Touch The Sky | I'll Be Your Girl | Dancing On My Own - Radio Edit | Take My Breath Away,0.36594522,-0.68998015,-0.28489774,-0.079030424,-0.28070483,0.078668505,-0.019731522,0.3976033,-0.18001087,-0.08347217,-0.13469565,-0.04028451
Overnight | L.O.V.E. Me | Fever | Sexy Bitch (feat. Akon) | I Don’t Think That I Like Her,0.36409763,-0.6639626,-0.26143596,-0.16221285,-0.22489226,-0.101644814,0.15189157,0.35024136,-0.24111083,0.18389116,-0.16457301,-0.07900665
Real Love | bad idea - live | Touch It | Chemicals | Wherever You Will Go,0.28342623,-0.5939173,-0.4001205,-0.21967205,-0.06657464,0.16513155,0.009687806,0.4247195,-0.2961211,-0.14280541,-0.13999812,-0.13681324
Wrapped Around Your Finger | And I Am Telling You I'm Not Going | Sober | Kiss Me More (feat. SZA) | New Light,0.2930255,-0.7073822,-0.19185112,-0.16362281,-0.418865,-0.05781189,0.04642302,0.3430304,-0.05481632,0.042276647,-0.084237434,0.19915849
Oblivion | I'm Outta Love | I Know A Place | brutal | Die With A Smile,0.3675642,-0.646793,-0.29000968,-0.17498276,-0.11144669,0.03144913,0.082707435,0.3247634,-0.32206222,0.10470166,-0.22366612,-0.20346141
Shy Boy | Cooped Up (with Roddy Ricch) | Irreplaceable | Favourite Colour | Beautiful Liar,0.20456073,-0.68051356,-0.2695607,-0.0008537156,-0.13375849,0.07660456,-0.09328508,0.47110754,-0.26982766,-0.16152346,-0.17305839,-0.19784471
Levitating | Daylight | Bad Booty | Honeymoon Avenue | breathin - live,-0.0104338005,-0.40170598,-0.5684014,0.12307364,-0.13411513,0.03767715,0.13975516,0.42331427,-0.41880926,-0.24054444,0.009401147,-0.22093482
